pid,eid,probe,subject,neuron_id,acronym,firing_rate,dist_soma,combined_region,high_level_region,type
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,526,PL6a,0.1454680310462642,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Medial prefrontal cortex,Cortex,WS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,528,PL6a,0.0970714012144287,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Medial prefrontal cortex,Cortex,WS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,532,PL6a,0.25533394359554595,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Medial prefrontal cortex,Cortex,WS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,537,PL6a,2.163384981793199,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Medial prefrontal cortex,Cortex,WS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,539,PL6a,0.2536650942909999,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Medial prefrontal cortex,Cortex,WS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,545,PL6a,0.2695191626841874,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Medial prefrontal cortex,Cortex,WS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,548,PL6a,3.6497734290422157,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Medial prefrontal cortex,Cortex,WS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,555,PL6a,1.7025044321877307,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Medial prefrontal cortex,Cortex,WS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,560,PL6a,3.1360459847927893,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Medial prefrontal cortex,Cortex,WS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,568,ACAd6a,7.094556535176025,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Medial prefrontal cortex,Cortex,NS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,571,ACAd6a,0.5404290331221632,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Medial prefrontal cortex,Cortex,WS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,574,ACAd6a,3.251196586806467,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Medial prefrontal cortex,Cortex,WS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,575,ACAd6a,0.8917218117291071,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Medial prefrontal cortex,Cortex,WS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,586,ACAd5,2.0707638453908928,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Medial prefrontal cortex,Cortex,NS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,589,ACAd5,2.5046646645728665,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Medial prefrontal cortex,Cortex,WS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,590,ACAd5,0.8936688025844108,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Medial prefrontal cortex,Cortex,NS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,595,ACAd5,6.677066067488754,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Medial prefrontal cortex,Cortex,NS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,596,ACAd5,0.84471588965106,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Medial prefrontal cortex,Cortex,WS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,597,ACAd5,0.5268000971350371,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Medial prefrontal cortex,Cortex,NS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,598,ACAd5,1.320337941446685,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Medial prefrontal cortex,Cortex,WS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,599,ACAd5,0.4914761201888123,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Medial prefrontal cortex,Cortex,WS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,600,ACAd5,0.47645647644789785,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Medial prefrontal cortex,Cortex,WS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,608,MOs5,0.7100953790843452,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Secondary motor cortex,Cortex,WS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,610,MOs5,0.7840810315858868,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Secondary motor cortex,Cortex,WS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,611,MOs5,2.540266783069849,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Secondary motor cortex,Cortex,WS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,615,MOs5,0.4297286959206084,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Secondary motor cortex,Cortex,WS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,617,MOs5,0.23781102589781242,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Secondary motor cortex,Cortex,WS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,620,MOs5,0.21778483424325978,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Secondary motor cortex,Cortex,WS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,624,MOs5,0.8758677433359197,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Secondary motor cortex,Cortex,WS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,625,MOs5,1.932805636215086,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Secondary motor cortex,Cortex,WS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,631,MOs5,1.8529790111476332,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Secondary motor cortex,Cortex,WS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,634,MOs5,0.5607333663274735,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Secondary motor cortex,Cortex,WS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,639,MOs5,0.8324776614177223,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Secondary motor cortex,Cortex,WS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,640,MOs5,0.6400037082934109,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Secondary motor cortex,Cortex,WS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,648,MOs5,0.2550558020447883,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Secondary motor cortex,Cortex,WS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,651,MOs5,1.9227925403878097,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Secondary motor cortex,Cortex,WS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,653,MOs5,1.0599974499375007,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Secondary motor cortex,Cortex,WS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,654,MOs5,1.259424941830754,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Secondary motor cortex,Cortex,WS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,656,MOs5,4.7317440614895725,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Secondary motor cortex,Cortex,WS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,657,MOs5,2.567802796594859,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Secondary motor cortex,Cortex,NS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,658,MOs5,0.3713189702614966,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Secondary motor cortex,Cortex,WS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,660,MOs5,0.6088518546085513,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Secondary motor cortex,Cortex,NS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,670,MOs5,5.285245747497346,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Secondary motor cortex,Cortex,NS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,671,MOs5,0.525131247830491,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Secondary motor cortex,Cortex,WS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,675,MOs5,0.5268000971350371,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Secondary motor cortex,Cortex,WS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,682,MOs5,0.2820355324682828,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Secondary motor cortex,Cortex,WS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,683,MOs5,0.5190121337138222,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Secondary motor cortex,Cortex,WS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,686,MOs5,0.25700279290009204,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Secondary motor cortex,Cortex,WS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,688,MOs5,0.24198314915917754,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Secondary motor cortex,Cortex,WS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,691,MOs5,0.37632551817513477,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Secondary motor cortex,Cortex,WS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,703,MOs5,1.0536001942700741,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Secondary motor cortex,Cortex,WS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,705,MOs2/3,0.2928830529478321,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Secondary motor cortex,Cortex,WS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,711,MOs2/3,9.880144166014144,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Secondary motor cortex,Cortex,WS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,712,MOs2/3,1.9272428051999324,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Secondary motor cortex,Cortex,WS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,717,MOs2/3,15.869644320029924,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Secondary motor cortex,Cortex,WS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,728,MOs2/3,23.87372372618355,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Secondary motor cortex,Cortex,WS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,731,MOs2/3,7.4402864827678155,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Secondary motor cortex,Cortex,WS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,736,MOs2/3,1.9689640378135838,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Secondary motor cortex,Cortex,NS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,740,MOs2/3,24.565461762917888,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Secondary motor cortex,Cortex,NS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,741,MOs2/3,2.5372072260115144,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Secondary motor cortex,Cortex,WS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,743,MOs2/3,5.583135348358817,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Secondary motor cortex,Cortex,WS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,795,ORBm5,0.35602118496982443,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Orbitofrontal cortex,Cortex,WS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,800,ORBm5,0.1997056334440109,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Orbitofrontal cortex,Cortex,WS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,812,ORBm5,0.7888094379487672,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Orbitofrontal cortex,Cortex,WS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,819,ORBm5,2.02681748037118,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Orbitofrontal cortex,Cortex,WS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,821,ORBm5,0.3562993265205821,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Orbitofrontal cortex,Cortex,WS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,828,ORBm5,0.28120110781600977,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Orbitofrontal cortex,Cortex,WS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,832,ORBm5,0.12488555629019622,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Orbitofrontal cortex,Cortex,WS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,839,ORBm5,3.2840172897958726,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Orbitofrontal cortex,Cortex,WS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,844,ORBm5,0.2088843046190142,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Orbitofrontal cortex,Cortex,WS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,858,ORBm5,0.7865843055427059,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Orbitofrontal cortex,Cortex,WS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,881,ORBm6a,0.26395633166903393,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Orbitofrontal cortex,Cortex,NS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,882,ORBm6a,1.8343435272468689,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Orbitofrontal cortex,Cortex,WS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,885,ORBm6a,0.32320048198041873,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Orbitofrontal cortex,Cortex,WS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,898,ILA6a,0.2798104000622214,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Medial prefrontal cortex,Cortex,WS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,909,ILA6a,0.14964015430762934,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Medial prefrontal cortex,Cortex,WS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,918,ILA6a,0.29427376070162053,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Medial prefrontal cortex,Cortex,WS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,921,ILA6a,0.4108150704690865,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Medial prefrontal cortex,Cortex,WS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,924,PL6a,0.9448468479238231,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Medial prefrontal cortex,Cortex,NS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,926,PL6a,0.16299094874399775,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Medial prefrontal cortex,Cortex,WS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,927,PL6a,0.24003615830387381,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Medial prefrontal cortex,Cortex,WS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,930,PL6a,0.7376313926093551,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Medial prefrontal cortex,Cortex,WS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,933,PL6a,1.8335091025945958,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Medial prefrontal cortex,Cortex,WS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,940,PL6a,0.4186030338903014,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Medial prefrontal cortex,Cortex,WS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,948,PL6a,0.4898072708842663,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Medial prefrontal cortex,Cortex,NS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,954,ACAd6a,0.4628275404607718,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Medial prefrontal cortex,Cortex,WS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,955,ACAd6a,0.18552041435536945,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Medial prefrontal cortex,Cortex,NS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,956,ACAd6a,0.5868786720986949,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Medial prefrontal cortex,Cortex,WS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,960,ACAd5,0.6667052971661478,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Medial prefrontal cortex,Cortex,WS
2040786c-773d-46e4-88dc-eb61beab2ef9,c5eff7e4-71ad-4983-96ac-a7e5affaadbb,probe00,ZFM-03324,966,MOs5,1.0903148789700874,[-0.1  -0.08 -0.06 -0.04 -0.02  0.    0.02  0.04  0.06  0.08  0.1 ],Secondary motor cortex,Cortex,WS
